"","id","label","url","description","matchText","PossibleAlias","wikiDataMatch"
"9630","Q3758498","Gary Gray","//www.wikidata.org/wiki/Q3758498","American basketball player","Gary Gray",NA,"Y"
"9631","Q426641","Gary Gray","//www.wikidata.org/wiki/Q426641","Wikimedia disambiguation page","Gary Gray",NA,"Y"
"9632","Q5525160","Gary Gray","//www.wikidata.org/wiki/Q5525160","American baseball player","Gary Gray",NA,"Y"
"9633","Q5525158","Gary Gray","//www.wikidata.org/wiki/Q5525158","American television producer","Gary Gray",NA,"Y"
"9634","Q5525161","Gary Gray","//www.wikidata.org/wiki/Q5525161","Canadian recording engineer","Gary Gray",NA,"Y"
"9635","Q21228842","Gary Gray","//www.wikidata.org/wiki/Q21228842","Australian rules footballer","Gary Gray",NA,"Y"
"9636","Q62089293","Gary Gray","//www.wikidata.org/wiki/Q62089293","Actor born 1949","Gary Gray",NA,"Y"
"9637","Q94683676","Gary Gray","//www.wikidata.org/wiki/Q94683676",NA,"Gary Gray",NA,"Y"
"9638","Q76082238","Margaret Conway","//www.wikidata.org/wiki/Q76082238","Peerage person ID=517897","Margaret Conway",NA,"Y"
"9639","Q95493627","Mary Margaret Conway","//www.wikidata.org/wiki/Q95493627","American political scientist","Margaret Conway","Margaret Conway","Y"
"9640","Q72364832","Rowena Armstrong","//www.wikidata.org/wiki/Q72364832","Australian barrister","Rowena Margaret Armstrong","Rowena Margaret Armstrong","Y"
"9641","Q96588693","Rowena Margaret Armstrong","//www.wikidata.org/wiki/Q96588693","Australian lawyer","Rowena Margaret Armstrong",NA,"Y"
"9642","Q26220324","Keith Mason, 3rd Baron Blackford","//www.wikidata.org/wiki/Q26220324","peer","Keith Mason, 3rd Baron Blackford",NA,"Y"
"9643","Q6384718","Keith Mason","//www.wikidata.org/wiki/Q6384718","British astronomer","Keith Mason",NA,"Y"
"9644","Q6384716","Keith Mason","//www.wikidata.org/wiki/Q6384716","Australian judge","Keith Mason",NA,"Y"
"9645","Q6384715","Keith Mason","//www.wikidata.org/wiki/Q6384715","English footballer","Keith Mason",NA,"Y"
"9646","Q6384712","Keith Mason","//www.wikidata.org/wiki/Q6384712","American activist","Keith Mason",NA,"Y"
"9647","Q6384711","Keith Mason","//www.wikidata.org/wiki/Q6384711","Wikimedia disambiguation page","Keith Mason",NA,"Y"
"9648","Q6384717","Keith Mason","//www.wikidata.org/wiki/Q6384717","English rugby league footballer","Keith Mason",NA,"Y"
"9649","Q63902943","Keith Mason's Files (NAID 5634560)","//www.wikidata.org/wiki/Q63902943","series in the National Archives and Records Administration's holdings","Keith Mason's Files (NAID 5634560)",NA,"Y"
"9650","Q21536099","Keith Mason Rundle","//www.wikidata.org/wiki/Q21536099","(1913-1986) air force officer","Keith Mason Rundle",NA,"Y"
"9651","Q4907944","Bill Armstrong","//www.wikidata.org/wiki/Q4907944","Australian politician","Bill Armstrong",NA,"Y"
"9652","Q16150471","Bill Armstrong","//www.wikidata.org/wiki/Q16150471","American photographer","Bill Armstrong",NA,"Y"
"9653","Q4907943","Bill Armstrong","//www.wikidata.org/wiki/Q4907943","Canadian ice hockey player (1970-)","Bill Armstrong",NA,"Y"
"9654","Q4907942","Bill Armstrong","//www.wikidata.org/wiki/Q4907942","Canadian ice hockey player","Bill Armstrong",NA,"Y"
"9655","Q4907940","Bill Armstrong","//www.wikidata.org/wiki/Q4907940","American game show host and announcer","Bill Armstrong",NA,"Y"
"9656","Q17627765","Bill Armstrong","//www.wikidata.org/wiki/Q17627765","American football player","Bill Armstrong",NA,"Y"
"9657","Q4907939","Bill Armstrong","//www.wikidata.org/wiki/Q4907939","American football player and coach","Bill Armstrong",NA,"Y"
"9658","Q4907941","Bill Armstrong","//www.wikidata.org/wiki/Q4907941","English footballer","Bill Armstrong",NA,"Y"
"9659","Q16104381","Bill Armstrong","//www.wikidata.org/wiki/Q16104381","Australian rules footballer, born 1936","Bill Armstrong",NA,"Y"
"9660","Q20806836","Bill Armstrong","//www.wikidata.org/wiki/Q20806836","American-football player (1920-1976)","Bill Armstrong",NA,"Y"
"9661","Q76323384","Patricia Ann Stewart","//www.wikidata.org/wiki/Q76323384","Peerage person ID=688890","Patricia Ann Stewart",NA,"Y"
"9662","Q75956802","June Smith","//www.wikidata.org/wiki/Q75956802","Peerage person ID=428997","June Smith",NA,"Y"
"9663","Q76271359","June Smith","//www.wikidata.org/wiki/Q76271359","Peerage person ID=652860","June Smith",NA,"Y"
"9664","Q76281760","June Smith","//www.wikidata.org/wiki/Q76281760","Peerage person ID=660107","June Smith",NA,"Y"
"9665","Q24039164","June Smith","//www.wikidata.org/wiki/Q24039164",NA,"June Smith",NA,"Y"
"9666","Q76193327","June Smith-Ryland","//www.wikidata.org/wiki/Q76193327","born 1924","June Smith-Ryland",NA,"Y"
"9667","Q64685260","Robert Arthur Smith","//www.wikidata.org/wiki/Q64685260","UK-born author (1944-    ), in Canada from an early age","Robert Arthur Smith",NA,"Y"
"9668","Q75511695","Thomas James Watson","//www.wikidata.org/wiki/Q75511695","died 1936","Thomas James Watson",NA,"Y"
"9669","Q333729","Jim Nicholson","//www.wikidata.org/wiki/Q333729","British politician","James Nicholson","James Nicholson","Y"
"9670","Q360387","James Nicholson","//www.wikidata.org/wiki/Q360387","Wikimedia disambiguation page","James Nicholson",NA,"Y"
"9671","Q76115735","James Nicholson","//www.wikidata.org/wiki/Q76115735","died 1755","James Nicholson",NA,"Y"
"9672","Q61961603","James Nicholson","//www.wikidata.org/wiki/Q61961603","researcher","James Nicholson",NA,"Y"
"9673","Q75980202","James Nicholson","//www.wikidata.org/wiki/Q75980202","born 1849","James Nicholson",NA,"Y"
"9674","Q75668162","James Nicholson","//www.wikidata.org/wiki/Q75668162","Peerage person ID=280973","James Nicholson",NA,"Y"
"9675","Q76000019","James Nicholson","//www.wikidata.org/wiki/Q76000019","died 1838","James Nicholson",NA,"Y"
"9676","Q76000018","James Nicholson","//www.wikidata.org/wiki/Q76000018","Peerage person ID=459006","James Nicholson",NA,"Y"
"9677","Q75260039","James Nicholson","//www.wikidata.org/wiki/Q75260039","Peerage person ID=18778","James Nicholson",NA,"Y"
"9678","Q76228365","James Nicholson","//www.wikidata.org/wiki/Q76228365","Peerage person ID=620608","James Nicholson",NA,"Y"
"9679","Q91317122","Robert W. Marshall","//www.wikidata.org/wiki/Q91317122","roman-catholic clergyman","Robert William Marshall","Robert William Marshall","Y"
"9680","Q56260327","Tim Looker","//www.wikidata.org/wiki/Q56260327","Australian politician","Timothy Donald Looker","Timothy Donald Looker","Y"
"9681","Q65087989","Benjamin Lovell","//www.wikidata.org/wiki/Q65087989",NA,"Benjamin Lovell",NA,"Y"
"9682","Q19038025","Benjamin Loveling","//www.wikidata.org/wiki/Q19038025","English poet","Benjamin Loveling",NA,"Y"
"9683","Q75675762","George Alexander Roberts","//www.wikidata.org/wiki/Q75675762","Peerage person ID=284061","George Alexander Roberts",NA,"Y"
"9684","Q19282145","George Roberts","//www.wikidata.org/wiki/Q19282145","Australian aircraft engineer and historian","George Alexander Roberts","George Alexander Roberts","Y"
"9685","Q6212229","Joe Schipp","//www.wikidata.org/wiki/Q6212229","Australian politician","Joseph John Schipp","Joseph John Schipp","Y"
"9686","Q81816718","Peter Schramm","//www.wikidata.org/wiki/Q81816718","Wikimedia disambiguation page","Peter Schramm",NA,"Y"
"9687","Q29259389","Peter Schramm","//www.wikidata.org/wiki/Q29259389",NA,"Peter Schramm",NA,"Y"
"9688","Q4723243","Alfred Onions","//www.wikidata.org/wiki/Q4723243","British politician","Alfred Onions",NA,"Y"
"9689","Q1643532","Alfred Onnen","//www.wikidata.org/wiki/Q1643532","German politician","Alfred Onnen",NA,"Y"
"9690","Q57239342","Fred Glasse","//www.wikidata.org/wiki/Q57239342","New Zealand local politician","Alfred Onslow Glasse","Alfred Onslow Glasse","Y"
"9691","Q2646248","Alfred Pallavicini","//www.wikidata.org/wiki/Q2646248","Austrian weightlifter","Alfred on Pallavicini","Alfred on Pallavicini","Y"
"9692","Q16202701","Rosemary Owens","//www.wikidata.org/wiki/Q16202701","Australian legal scholar","Rosemary Owens",NA,"Y"
"9693","Q19667213","Paul Paviour","//www.wikidata.org/wiki/Q19667213","British musician","Paul Paviour",NA,"Y"
"9694","Q21162742","Anthony Russell-Smith","//www.wikidata.org/wiki/Q21162742","British arachnologist","Anthony Russell-Smith",NA,"Y"
"9695","Q15463660","Michael Blakemore","//www.wikidata.org/wiki/Q15463660","Australian actor","Michael Howell Blakemore","Michael Howell Blakemore","Y"
"9696","Q76212435","David William James Price","//www.wikidata.org/wiki/Q76212435","Peerage person ID=608273","David William James Price",NA,"Y"
"9697","Q76075058","David William James Wilson","//www.wikidata.org/wiki/Q76075058","born 1964","David William James Wilson",NA,"Y"
"9698","Q19876896","George Paxinos","//www.wikidata.org/wiki/Q19876896","Greek Australian neuroscientist","George Paxinos",NA,"Y"
"9699","Q76235608","Robert David Nicholson","//www.wikidata.org/wiki/Q76235608","born 1964","Robert David Nicholson",NA,"Y"
"9700","Q68175006","Geoffrey Opat","//www.wikidata.org/wiki/Q68175006","Australian physicist and philanthropist","Geoffrey Ivan Opat","Geoffrey Ivan Opat","Y"
"9701","Q23682771","Rosemary Edna Sinclair","//www.wikidata.org/wiki/Q23682771","Australian environmentalist","Rosemary Edna Sinclair",NA,"Y"
"9702","Q66736296","John Melvin Swan","//www.wikidata.org/wiki/Q66736296",NA,"John Melvin Swan",NA,"Y"
"9703","Q42836150","Lyn Fragar","//www.wikidata.org/wiki/Q42836150","Australian medical doctor","Lynette Joyce Fragar","Lynette Joyce Fragar","Y"
"9704","Q28428590","Ross Dunning","//www.wikidata.org/wiki/Q28428590","Australian railway executive","Ross William Dunning","Ross William Dunning","Y"
"9705","Q1700035","John Fahey","//www.wikidata.org/wiki/Q1700035","Australian politician and Premier of New South Wales","John Joseph Fahey","John Joseph Fahey","Y"
"9706","Q5585587","Gordon Moyes","//www.wikidata.org/wiki/Q5585587","Australian politician","Gordon Keith Moyes","Gordon Keith Moyes","Y"
"9707","Q6793374","Maurice Newman","//www.wikidata.org/wiki/Q6793374","Australian businessman","Maurice Lionel Newman","Maurice Lionel Newman","Y"
"9708","Q5041602","Carlo Salteri","//www.wikidata.org/wiki/Q5041602","Australian businessman","Carlo Salteri",NA,"Y"
"9709","Q94860213","Carlo Salterio","//www.wikidata.org/wiki/Q94860213",NA,"Carlo Salterio",NA,"Y"
"9710","Q52352637","Joe Baker","//www.wikidata.org/wiki/Q52352637","Australian rugby union player and marine scientist","Joseph Thomas Baker","Joseph Thomas Baker","Y"
"9711","Q76343127","Charles Bridges-Webb","//www.wikidata.org/wiki/Q76343127","1934-2010","Charles Bridges-Webb",NA,"Y"
"9712","Q68025736","Charles Bridges-Webb. Academic general practitioner and epidemiologist","//www.wikidata.org/wiki/Q68025736","scientific article published on 01 July 1992","Charles Bridges-Webb. Academic general practitioner and epidemiologist",NA,"Y"
"9713","Q173614","Ron Tauranac","//www.wikidata.org/wiki/Q173614","Australian engineer and racing car designer","Ronald Sidney Tauranac","Ronald Sidney Tauranac","Y"
"9714","Q540582","David Warren","//www.wikidata.org/wiki/Q540582","Australian inventor","David Ronald Warren","David Ronald Warren","Y"
"9715","Q1173922","David Campese","//www.wikidata.org/wiki/Q1173922","Australian rugby union player","David Ian Campese","David Ian Campese","Y"
"9716","Q21064052","Ron Christie","//www.wikidata.org/wiki/Q21064052","Australian rail administrator","Ronald David Christie","Ronald David Christie","Y"
"9717","Q97657840","Daphne Elliott","//www.wikidata.org/wiki/Q97657840","Australian biochemist and advocate for human rights of women","Daphne Clair Elliott","Daphne Clair Elliott","Y"
"9718","Q504835","Andrew Gaze","//www.wikidata.org/wiki/Q504835","Australian basketball player","Andrew Barry Gaze","Andrew Barry Gaze","Y"
"9719","Q75595786","Eleanor Dawson","//www.wikidata.org/wiki/Q75595786","Peerage person ID=233211","Eleanor Dawson",NA,"Y"
"9720","Q75865216","Eleanor Dawson","//www.wikidata.org/wiki/Q75865216","born 1697","Eleanor Dawson",NA,"Y"
"9721","Q5354262","Eleanor Dawson","//www.wikidata.org/wiki/Q5354262","Canadian judge","Eleanor Dawson",NA,"Y"
"9722","Q14900708","Eva Engel-Holland","//www.wikidata.org/wiki/Q14900708","German university teacher (1919-2013)","Eva Engel-Holland",NA,"Y"
"9723","Q51583992","Eva Engelken","//www.wikidata.org/wiki/Q51583992",NA,"Eva Engelken",NA,"Y"
"9724","Q184365","Zeebee","//www.wikidata.org/wiki/Q184365","Austrian singer-songwriter","Eva Engel","Eva Engel","Y"
"9725","Q51809497","Eva Engel","//www.wikidata.org/wiki/Q51809497","Wikimedia disambiguation page","Eva Engel",NA,"Y"
"9726","Q4706620","Alan Finney","//www.wikidata.org/wiki/Q4706620","English footballer","Alan Finney",NA,"Y"
"9727","Q12305654","Charles Christensen","//www.wikidata.org/wiki/Q12305654","Danish architect","Charles Christensen",NA,"Y"
"9728","Q17165548","Charles Christensens Legat","//www.wikidata.org/wiki/Q17165548",NA,"Charles Christensens Legat",NA,"Y"
"9729","Q75953557","Jacqueline Anne Davies","//www.wikidata.org/wiki/Q75953557","born 1967","Jacqueline Anne Davies",NA,"Y"
"9730","Q7160659","Peggy Fletcher Stack","//www.wikidata.org/wiki/Q7160659","American journalist","Peggy Fletcher Stack",NA,"Y"
"9731","Q58815699","Keith Heritage","//www.wikidata.org/wiki/Q58815699","Australian rower and military person","Keith Heritage",NA,"Y"
"9732","Q3568669","William Green","//www.wikidata.org/wiki/Q3568669","American trade union leader","William Green",NA,"Y"
"9733","Q85899116","William Green","//www.wikidata.org/wiki/Q85899116","researcher","William Green",NA,"Y"
"9734","Q8010150","William Green","//www.wikidata.org/wiki/Q8010150","British Army general, born 1725","William Green",NA,"Y"
"9735","Q8010142","William Green","//www.wikidata.org/wiki/Q8010142","Wikimedia disambiguation page","William Green",NA,"Y"
"9736","Q28924618","William Green","//www.wikidata.org/wiki/Q28924618","lithographic printer in Manchester; fl. 1824-1828","William Green",NA,"Y"
"9737","Q12806333","William Green","//www.wikidata.org/wiki/Q12806333","British general, born 1882","William Green",NA,"Y"
"9738","Q8010149","William Green","//www.wikidata.org/wiki/Q8010149","English cricketer, born 1834","William Green",NA,"Y"
"9739","Q75952586","William Green","//www.wikidata.org/wiki/Q75952586","(1729-1787)","William Green",NA,"Y"
"9740","Q19975979","William Green","//www.wikidata.org/wiki/Q19975979","British painter, born 1934","William Green",NA,"Y"
"9741","Q16018767","William Green","//www.wikidata.org/wiki/Q16018767","British aviation and military author and journalist","William Green",NA,"Y"
"9742","Q87980676","Nathan Gutman","//www.wikidata.org/wiki/Q87980676",NA,"Nathan Gutman",NA,"Y"
"9743","Q5403165","Ethel May Halls","//www.wikidata.org/wiki/Q5403165","actress","Ethel May Halls",NA,"Y"
"9744","Q7319209","Rex Henry Morgan","//www.wikidata.org/wiki/Q7319209","Australian academic","Rex Henry Morgan",NA,"Y"
"9745","Q76250082","Donald Kenyon","//www.wikidata.org/wiki/Q76250082","Peerage person ID=636752","Donald Kenyon",NA,"Y"
"9746","Q22006499","Ian Maddocks","//www.wikidata.org/wiki/Q22006499","Australian cricketer","Ian Maddocks",NA,"Y"
"9747","Q6730145","Maggi Sietsma","//www.wikidata.org/wiki/Q6730145","Australian choreographer","Maggi Sietsma",NA,"Y"
"9748","Q5231773","David Broke","//www.wikidata.org/wiki/Q5231773","English judge and Member of Parliament","David Brooke","David Brooke","Y"
"9749","Q30705804","David Brook","//www.wikidata.org/wiki/Q30705804","Wikimedia disambiguation page","David Brook",NA,"Y"
"9750","Q23664063","David Brook","//www.wikidata.org/wiki/Q23664063",NA,"David Brook",NA,"Y"
"9751","Q38329590","David J. Brooks","//www.wikidata.org/wiki/Q38329590","professor of Neurology and researcher","David Brooks","David Brooks","Y"
"9752","Q938475","David Brooks","//www.wikidata.org/wiki/Q938475","American journalist, commentator and editor","David Brooks",NA,"Y"
"9753","Q27909737","David Brooks","//www.wikidata.org/wiki/Q27909737","association football player","David Brooks",NA,"Y"
"9754","Q1173838","David Brookman, Baron Brookman","//www.wikidata.org/wiki/Q1173838","British trade unionist","David Brookman, Baron Brookman",NA,"Y"
"9755","Q5231792","David Brookwell","//www.wikidata.org/wiki/Q5231792","Director, producer, writer","David Brookwell",NA,"Y"
"9756","Q1184693","David Brooks","//www.wikidata.org/wiki/Q1184693","Wikimedia disambiguation page","David Brooks",NA,"Y"
"9757","Q75612241","David Brooke Collett","//www.wikidata.org/wiki/Q75612241","(1907-1998)","David Brooke Collett",NA,"Y"
"9758","Q4723484","Alfred Street","//www.wikidata.org/wiki/Q4723484","street in central Oxford, England","Alfred Street",NA,"Y"
"9759","Q4723485","Alfred Street","//www.wikidata.org/wiki/Q4723485","English cricketer & cricket umpire","Alfred Street",NA,"Y"
"9760","Q4723486","Alfred Street","//www.wikidata.org/wiki/Q4723486","Wikimedia disambiguation page","Alfred Street",NA,"Y"
"9761","Q91200377","Alfred Street Primary Care Centre","//www.wikidata.org/wiki/Q91200377","doctors surgery in Wales","Alfred Street Primary Care Centre",NA,"Y"
"9762","Q4723487","Alfred Street Baptist Church","//www.wikidata.org/wiki/Q4723487","church building in Virginia, United States of America","Alfred Street Baptist Church",NA,"Y"
"9763","Q21926548","Alfred Street Park","//www.wikidata.org/wiki/Q21926548","park in South Australia, Australia","Alfred Street Park",NA,"Y"
"9764","Q66226730","Alfred Street Junior School, Rushden","//www.wikidata.org/wiki/Q66226730","school in Northamptonshire, UK","Alfred Street Junior School, Rushden",NA,"Y"
"9765","Q18640549","Julie Warn","//www.wikidata.org/wiki/Q18640549","Australian academic and arts administrator","Julie Anne Warn","Julie Anne Warn","Y"
"9766","Q6237682","John Hanson","//www.wikidata.org/wiki/Q6237682","British tenor singer and actor","John Stanley Watts","John Stanley Watts","Y"
"9767","Q76001771","George Richard Williams","//www.wikidata.org/wiki/Q76001771","died 1993","George Richard Williams",NA,"Y"
"9768","Q4898698","Betty Allen","//www.wikidata.org/wiki/Q4898698","American singer (1927-2009)","Betty Allen",NA,"Y"
